step,L_total,L_data,L_position,L_velocity,L_rsf,L_state,L_smooth,L_friction_reg,L_V_temporal,L_boundary_V,L_ab_prior,L_smooth_dc,Dc_mean,Dc_std,Dc_min,Dc_max,a_mean,a_std,b_mean,b_std,a_minus_b_min,a_minus_b_max,a_minus_b_mean,a_minus_b_std,tau_0_mean,tau_dot_mean,lr,lr_friction,w_rsf,w_state,V_log10_mean,V_log10_std,slip_max
4399.0,0.017588919028639793,0.017477944493293762,0.016787439584732056,0.023016799241304398,0.00019775213149841875,0.0019342422019690275,0.001842490746639669,6.54220930300653e-05,0.0037702799309045076,9.480852168053389e-05,4.294313839636743e-06,5.934024329690146e-07,0.023680955171585083,0.0007263669394887984,0.021425940096378326,0.026267198845744133,0.014986887574195862,0.0011180194560438395,0.020018497481942177,0.0008871627505868673,-0.009340249001979828,0.0014468804001808167,-0.005031611304730177,0.0016527939587831497,59999996.0,-0.0027461820282042027,8.967309592491068e-05,1e-05,0.11994999999999999,0.039983333333333336,-9.123954772949219,0.05240599066019058,0.7595454454421997
4499.0,0.018385356292128563,0.018266865983605385,0.01755598559975624,0.023696035146713257,0.0002277643943671137,0.0019163752440363169,0.0018612458370625973,6.540886533912271e-05,0.0038582831621170044,0.00010324662434868515,9.684737051429693e-06,5.708567414330901e-07,0.02370164543390274,0.0007397076697088778,0.020876528695225716,0.026194799691438675,0.014987500384449959,0.0010855067521333694,0.01999695785343647,0.0008970648632384837,-0.009770615957677364,0.003401782363653183,-0.005009458865970373,0.001638979185372591,59999996.0,-0.002725453581660986,8.921826845200169e-05,1e-05,0.12494999999999999,0.04165,-9.147933006286621,0.052875082939863205,0.6297734975814819
4599.0,0.01837659813463688,0.018261348828673363,0.017531877383589745,0.024315712973475456,0.0002439124946249649,0.001703276764601469,0.001753640710376203,6.513154221465811e-05,0.0034652394242584705,0.00011602006270550191,6.997395303187659e-06,5.445882607091335e-07,0.023728813976049423,0.0007006156374700367,0.02151823788881302,0.025972481817007065,0.015007492154836655,0.0011166513431817293,0.019996870309114456,0.0009245050605386496,-0.009722618386149406,0.0011783875524997711,-0.004989378619939089,0.0016828725347295403,59999996.0,-0.0025576490443199873,8.875499813337086e-05,1e-05,0.12994999999999998,0.04331666666666667,-9.15128231048584,0.05463055521249771,0.641653299331665
4699.0,0.01812244951725006,0.018011245876550674,0.017323410138487816,0.022927870973944664,0.00026124619762413204,0.0014792763395234942,0.0017264923080801964,6.542035407619551e-05,0.002954634837806225,0.00013773997488897294,3.915150500688469e-06,5.43221176485531e-07,0.023753711953759193,0.0006743904668837786,0.021163523197174072,0.025703946128487587,0.01501882541924715,0.0011235341662541032,0.01998359151184559,0.0009207121911458671,-0.00957439187914133,0.004093781113624573,-0.004964765626937151,0.001691801706328988,59999996.0,-0.002511332742869854,8.828339927403761e-05,1e-05,0.13495,0.044983333333333334,-9.151884078979492,0.057350337505340576,0.6475664973258972
4799.0,0.01808924973011017,0.01797562837600708,0.017250802367925644,0.02416088990867138,0.00021320248197298497,0.0015911688096821308,0.0016448348760604858,6.552513514179736e-05,0.0033505528699606657,0.00011100014671683311,8.700956641405355e-06,5.048160574006033e-07,0.023761944845318794,0.0006766520673409104,0.02143719233572483,0.02594025805592537,0.015006196685135365,0.001113231643103063,0.020025165751576424,0.0009075200650840998,-0.00989641435444355,0.0018976926803588867,-0.005018969066441059,0.001652014208957553,59999996.0,-0.002375671872869134,8.780358823396374e-05,1e-05,0.13995,0.046650000000000004,-9.155106544494629,0.05926918983459473,0.7635926604270935
4899.0,0.01874648965895176,0.018629463389515877,0.017830563709139824,0.026629960164427757,0.00018411932978779078,0.0016846626531332731,0.0016254100482910872,6.547738303197548e-05,0.00326371006667614,6.454228423535824e-05,6.531184226332698e-06,4.886303486273391e-07,0.023767033591866493,0.0006757403025403619,0.021520018577575684,0.025690538808703423,0.015008961781859398,0.0011245406931266189,0.01998363994061947,0.0009126471122726798,-0.009428173303604126,0.003102663904428482,-0.0049746776930987835,0.0016978702042251825,59999996.0,-0.002404694678261876,8.731568339934372e-05,1e-05,0.14495,0.048316666666666674,-9.168990135192871,0.05625886842608452,0.7715966701507568
4999.0,0.01860923133790493,0.018495731055736542,0.017589179798960686,0.030218373984098434,0.0002232177066616714,0.0014225816121324897,0.0016730602364987135,6.575637235073373e-05,0.002837584586814046,9.767055598786101e-05,7.569893114123261e-06,4.684685279698897e-07,0.023769337683916092,0.0006567554082721472,0.021042365580797195,0.025827854871749878,0.015001259744167328,0.0011234005214646459,0.02000238187611103,0.000903779873624444,-0.009570951573550701,0.0011782553046941757,-0.005001123528927565,0.0016792030073702335,59999996.0,-0.0023442937526851892,8.68198051533948e-05,1e-05,0.14995,0.04998333333333334,-9.161308288574219,0.06302352994680405,0.8233876824378967
5099.0,0.018617095425724983,0.018505427986383438,0.01777610555291176,0.02431076392531395,0.0002108310000039637,0.0013540632789954543,0.0016228787135332823,6.555647996719927e-05,0.0027899027336388826,0.0001164518907899037,1.0378424121881835e-05,4.3559657569858246e-07,0.023798126727342606,0.0006244888063520193,0.02167433314025402,0.02586541883647442,0.015025138854980469,0.0011374956229701638,0.01996723748743534,0.0008806516416370869,-0.009845670312643051,0.001195540651679039,-0.0049420977011322975,0.001655801315791905,59999996.0,-0.002232074737548828,8.631607584665427e-05,1e-05,0.15494999999999998,0.05165,-9.174915313720703,0.0628964751958847,0.7494971752166748
5199.0,0.01845530793070793,0.018340902402997017,0.017565513029694557,0.025846339762210846,0.0001730934454826638,0.0014653712278231978,0.0015495908446609974,6.575338920811191e-05,0.0030717048794031143,5.871876419405453e-05,4.7161720431176946e-06,4.2689981682997313e-07,0.023819826543331146,0.0006252224557101727,0.021853191778063774,0.025788186118006706,0.015032021328806877,0.0010669929906725883,0.019999748095870018,0.0009018427808769047,-0.009626924991607666,0.00202343612909317,-0.004967725370079279,0.0016251010820269585,59999996.0,-0.002244042931124568,8.580461976679114e-05,1e-05,0.15995,0.05331666666666667,-9.160797119140625,0.06316202133893967,0.8520990610122681
5299.0,0.017894800752401352,0.017800135537981987,0.01695285364985466,0.028242729604244232,0.00015210622223094106,0.001117717125453055,0.0015817324165254831,6.588808173546568e-05,0.0024847446475178003,6.81863384670578e-05,3.8145333292050054e-06,4.1197526456926425e-07,0.023817146196961403,0.0006104576168581843,0.021770957857370377,0.02653157338500023,0.01500177662819624,0.0010825956705957651,0.019989125430583954,0.0008716268348507583,-0.00961445365101099,0.0026205014437437057,-0.004987348802387714,0.0015940379817038774,59999996.0,-0.0021642872598022223,8.528556310793998e-05,1e-05,0.16494999999999999,0.05498333333333333,-9.181220054626465,0.06156068295240402,0.7561634182929993
5399.0,0.01835174858570099,0.018234312534332275,0.017440587282180786,0.026457538828253746,0.00020678600412793458,0.001304635195992887,0.0015538788866251707,6.587852840311825e-05,0.0028140232898294926,6.217181362444535e-05,5.09730580233736e-06,3.7961120824547834e-07,0.023826468735933304,0.0006123449420556426,0.021794021129608154,0.02593454159796238,0.014983129687607288,0.0010765263577923179,0.020001083612442017,0.0008757028263062239,-0.0096620824187994,0.0010206308215856552,-0.00501795532181859,0.0016189187299460173,59999996.0,-0.002284705638885498,8.475903393956456e-05,1e-05,0.16995,0.056650000000000006,-9.180964469909668,0.06239822506904602,0.7913782596588135
5499.0,0.018051208928227425,0.017923200502991676,0.01715623214840889,0.025565627962350845,0.00021601872867904603,0.0014027415309101343,0.001519509358331561,6.627975380979478e-05,0.002855216385796666,5.488991882884875e-05,8.695593351149e-06,3.731270226126071e-07,0.02386719360947609,0.0006028132629580796,0.022032782435417175,0.02586839720606804,0.01496816985309124,0.0010842253686860204,0.019999833777546883,0.0008565151947550476,-0.009256638586521149,0.003423968330025673,-0.00503166439011693,0.0016109548741951585,59999996.0,-0.0021248587872833014,8.42251621748586e-05,1e-05,0.17495000000000002,0.058316666666666676,-9.176669120788574,0.06425493955612183,0.8651244640350342
5599.0,0.0179669838398695,0.01786854863166809,0.017089147120714188,0.025980068370699883,0.00013139922521077096,0.001114722341299057,0.0014827874256297946,6.611838034586981e-05,0.002379932440817356,6.444891914725304e-05,5.611472715827404e-06,3.6045889828528743e-07,0.023875653743743896,0.0005960491253063083,0.02160334587097168,0.025812247768044472,0.015027133747935295,0.0011326632229611278,0.019974425435066223,0.0008639750303700566,-0.009107540361583233,0.002610042691230774,-0.004947291687130928,0.0016630685422569513,59999996.0,-0.002179339062422514,8.368407953869135e-05,1e-05,0.17995,0.05998333333333333,-9.171963691711426,0.07278946042060852,0.8740583658218384
5699.0,0.01844831183552742,0.018350137397646904,0.017484113574028015,0.028867444023489952,0.00014516044757328928,0.0010277298279106617,0.0014773568836972117,6.587933603441343e-05,0.0023004759568721056,6.47033957648091e-05,1.2525847523647826e-05,3.534397308158077e-07,0.023884328082203865,0.0005813561729155481,0.022214559838175774,0.02587358094751835,0.015004566870629787,0.0010586503194645047,0.020000632852315903,0.0008611951489001513,-0.00954112596809864,0.0009423587471246719,-0.004996067378669977,0.0015795527724549174,59999996.0,-0.0020171599462628365,8.313591953510704e-05,1e-05,0.18495,0.06165000000000001,-9.193361282348633,0.06616445630788803,0.7656581401824951
5799.0,0.0177139975130558,0.017596900463104248,0.01689019799232483,0.02355673909187317,0.000185518671059981,0.001162367407232523,0.0014550448395311832,6.625203241128474e-05,0.002517707645893097,9.076005517272279e-05,3.442274646658916e-06,3.307244469397119e-07,0.02391498163342476,0.0005632214015349746,0.022189242765307426,0.02559712529182434,0.014981617219746113,0.0010832962580025196,0.019959641620516777,0.0008532229112461209,-0.010046305134892464,0.0013619251549243927,-0.004978025332093239,0.0016210241010412574,59999996.0,-0.0020794535521417856,8.258081741438418e-05,1e-05,0.18994999999999998,0.06331666666666667,-9.194080352783203,0.07095254957675934,0.7437114119529724
5899.0,0.01876184158027172,0.01863706484436989,0.017889881506562233,0.02490612491965294,0.00018994478159584105,0.0012258401839062572,0.0014844456454738975,6.631164433201775e-05,0.0025681580882519484,6.458277493948117e-05,3.6682265545096016e-06,3.159629784477147e-07,0.023929530754685402,0.0005384567775763571,0.02191500924527645,0.02561427466571331,0.014954110607504845,0.0010406806832179427,0.02002124860882759,0.0008696374134160578,-0.009158105589449406,0.0023155994713306427,-0.005067138932645321,0.0015643322840332985,59999996.0,-0.0019330240320414305,8.201891013966504e-05,1e-05,0.19495,0.06498333333333334,-9.18143367767334,0.06957145780324936,0.9275084733963013
5999.0,0.018108712509274483,0.017988920211791992,0.0171313788741827,0.028584731742739677,0.00017991597997024655,0.0011342789512127638,0.0014138019178062677,6.637554906774312e-05,0.002460143296048045,9.450205834582448e-05,3.976506832259474e-06,3.055114348171628e-07,0.023944474756717682,0.0005233322735875845,0.022041304036974907,0.025703834369778633,0.014973926357924938,0.0010455087758600712,0.020023230463266373,0.0008309116819873452,-0.00919017568230629,0.0006777234375476837,-0.0050493027083575726,0.0015465037431567907,59999996.0,-0.0019916826859116554,8.14503363531616e-05,1e-05,0.19995,0.06665,-9.200425148010254,0.07162266969680786,0.7639632821083069
6099.0,0.0189248975366354,0.018810369074344635,0.01792529970407486,0.02950228564441204,0.00021082922467030585,0.0009236588375642896,0.0014777996111661196,6.643783126492053e-05,0.0021971126552671194,0.00010119741637026891,1.053462165145902e-05,2.961325549222238e-07,0.023976879194378853,0.0005095912492834032,0.022343279793858528,0.025922928005456924,0.015001639723777771,0.0011042931582778692,0.020001111552119255,0.0008255743305198848,-0.009376010857522488,0.0018507447093725204,-0.0049994695000350475,0.0016029991675168276,59999996.0,-0.0018904227763414383,8.087523634194784e-05,1e-05,0.20495,0.06831666666666668,-9.201908111572266,0.07044723629951477,0.8305378556251526
6199.0,0.018849238753318787,0.018733298406004906,0.017966236919164658,0.02556871622800827,0.00018141965847462416,0.0010031657293438911,0.0015020760474726558,6.646256952080876e-05,0.002204868709668517,5.1525024900911376e-05,5.041481927037239e-06,2.811006538649963e-07,0.02398775704205036,0.0004966157721355557,0.022379489615559578,0.025626488029956818,0.014955738559365273,0.0010627894662320614,0.020019538700580597,0.0008502290584146976,-0.009277534671127796,0.0011626817286014557,-0.00506379920989275,0.0015732953324913979,59999996.0,-0.001980807865038514,8.029375200334623e-05,1e-05,0.20995,0.06998333333333333,-9.208404541015625,0.06902343034744263,0.8056250214576721
6299.0,0.01807190664112568,0.017956318333745003,0.017266208305954933,0.02300368808209896,0.00018219751655124128,0.000955041847191751,0.0014252093387767673,6.636795296799392e-05,0.002347883302718401,7.773125253152102e-05,6.288336862780852e-06,2.6951497034133354e-07,0.023991582915186882,0.0004914054297842085,0.02210642583668232,0.025638215243816376,0.015029952861368656,0.0010662591084837914,0.019989194348454475,0.0008340078638866544,-0.010021176189184189,0.0009956732392311096,-0.0049592419527471066,0.0015692540910094976,59999996.0,-0.0018251040019094944,7.970602680991627e-05,1e-05,0.21495,0.07165,-9.209972381591797,0.0718112587928772,0.8652406334877014
6399.0,0.01866518147289753,0.018561165779829025,0.01755310595035553,0.033601969480514526,0.00015051403897814453,0.0008622846798971295,0.0014375615864992142,6.635936006205156e-05,0.0020595442038029432,6.599796324735507e-05,1.078334025805816e-05,2.6790920060193457e-07,0.024013211950659752,0.00048348703421652317,0.022265739738941193,0.02548409439623356,0.015006089583039284,0.0010901127243414521,0.0199801716953516,0.0008306152885779738,-0.009345154277980328,0.0010569952428340912,-0.0049740830436348915,0.0016161351231858134,59999996.0,-0.0018405932933092117,7.911220577405522e-05,1e-05,0.21994999999999998,0.07331666666666667,-9.2105131149292,0.0732026919722557,0.8886231184005737
6499.0,0.018806319683790207,0.01869860291481018,0.017920928075909615,0.025922510772943497,0.00012995203724130988,0.0009496457641944289,0.0014540542615577579,6.633471639361233e-05,0.0020936988294124603,3.54732692358084e-05,2.9238162824185565e-06,2.556228366756841e-07,0.02402433566749096,0.0004729897191282362,0.022566577419638634,0.025462908670306206,0.014993670396506786,0.0010613565100356936,0.019997665658593178,0.0008110995986498892,-0.009608996100723743,0.0008216556161642075,-0.0050039952620863914,0.0015415346715599298,59999996.0,-0.001849676133133471,7.851243541221801e-05,1e-05,0.22495,0.07498333333333333,-9.211775779724121,0.07125622779130936,0.8795973658561707
6599.0,0.018533878028392792,0.01844085194170475,0.017654750496149063,0.026203390210866928,0.00011826140689663589,0.0007653951179236174,0.0013688703766092658,6.65525221847929e-05,0.0017940897960215807,5.9967507695546374e-05,3.6331334740680177e-06,2.501059555015672e-07,0.024052690714597702,0.00045648214290849864,0.022089343518018723,0.025477370247244835,0.01498222816735506,0.0010746923508122563,0.019999856129288673,0.0008039296371862292,-0.009087469428777695,0.0026700515300035477,-0.005017627030611038,0.0015591827686876059,59999996.0,-0.0017612260999158025,7.7906863708767e-05,1e-05,0.22995,0.07665,-9.205501556396484,0.07773462682962418,0.9193106889724731
6699.0,0.018927481025457382,0.01880151778459549,0.017991231754422188,0.027009522542357445,0.0002350605500396341,0.0008035406353883445,0.0013789808144792914,6.630616553593427e-05,0.0019049778347834945,0.00010002663475461304,1.0276838111167308e-05,2.2824819723155088e-07,0.02406381443142891,0.0004505526158027351,0.022451989352703094,0.0254620760679245,0.014983447268605232,0.0010601325193420053,0.020018326118588448,0.0008148287306539714,-0.009630957618355751,0.0017557553946971893,-0.005034877918660641,0.0015543841291218996,59999996.0,-0.0018274750327691436,7.729564007945859e-05,1e-05,0.23495,0.07831666666666667,-9.215916633605957,0.07515332102775574,0.9065630435943604
6799.0,0.018273182213306427,0.018171975389122963,0.017379026859998703,0.026431627571582794,0.00013454072177410126,0.0007682088180445135,0.0013696731766685843,6.685324478894472e-05,0.0019803319592028856,6.461873999796808e-05,7.111473678378388e-06,2.2862764126330148e-07,0.024081118404865265,0.0004470288404263556,0.022646095603704453,0.02531128004193306,0.014985358342528343,0.0010817482834681869,0.020032502710819244,0.0008174398099072278,-0.0092811593785882,0.0012401752173900604,-0.005047147162258625,0.0015923301689326763,59999996.0,-0.0017264531925320625,7.667891533457737e-05,1e-05,0.23994999999999997,0.07998333333333334,-9.215904235839844,0.07826682925224304,0.930708646774292
6899.0,0.018158426508307457,0.01806265488266945,0.017159905284643173,0.03009163960814476,0.00011174741666764021,0.0007492988370358944,0.0013365289196372032,6.691607995890081e-05,0.0019800951704382896,4.033425648231059e-05,7.582277248729952e-06,2.0842128378717462e-07,0.02409646473824978,0.00043289276072755456,0.022334925830364227,0.02542359195649624,0.015016424469649792,0.0010769424261525273,0.020029639825224876,0.00081746990326792,-0.010255499742925167,0.0010905154049396515,-0.0050132134929299355,0.0015744623960927129,59999996.0,-0.001722999382764101,7.605684164172603e-05,1e-05,0.24495,0.08165,-9.222905158996582,0.07535503059625626,0.9094505906105042
6999.0,0.01830233633518219,0.018191713839769363,0.017470091581344604,0.02405410073697567,0.00015804365102667361,0.0007650849292986095,0.0013649550965055823,6.716807547491044e-05,0.002020925050601363,4.99271773151122e-05,6.626087269978598e-06,2.023455181188183e-07,0.02411317080259323,0.00042139971628785133,0.022761212661862373,0.025365613400936127,0.015007134526968002,0.0010792292887344956,0.020006168633699417,0.0008209228981286287,-0.009263632819056511,0.0007471367716789246,-0.004999035038053989,0.0015781614929437637,59999996.0,-0.001699127722531557,7.542957248827982e-05,1e-05,0.24995,0.08331666666666668,-9.205955505371094,0.08245016634464264,1.036018967628479
7099.0,0.018060138449072838,0.017943859100341797,0.017132988199591637,0.02702905237674713,0.00016616479842923582,0.000784992822445929,0.0013960659271106124,6.68004504404962e-05,0.001881848438642919,4.934702519676648e-05,4.624827852239832e-06,1.965462104180915e-07,0.024126213043928146,0.0004080404178239405,0.022700786590576172,0.02558671310544014,0.014990375377237797,0.0010684641310945153,0.020009689033031464,0.0008248774101957679,-0.009126156568527222,0.0005355998873710632,-0.005019312258809805,0.0015919562429189682,59999996.0,-0.0017061671242117882,7.479726264351639e-05,1e-05,0.25495,0.08498333333333334,-9.223455429077148,0.07711448520421982,0.987460732460022
7199.0,0.018078060820698738,0.017964908853173256,0.017222145572304726,0.024758797138929367,0.00016221747500821948,0.0007326408522203565,0.0013605360873043537,6.639986531808972e-05,0.0017932368209585547,7.686411845497787e-05,1.295316542382352e-05,1.9068212964157283e-07,0.02414514310657978,0.00041052998858504,0.022627118974924088,0.025346903130412102,0.014967486262321472,0.001026756246574223,0.020023107528686523,0.0007791246171109378,-0.009287753142416477,0.002230703830718994,-0.005055622197687626,0.0014849193394184113,59999996.0,-0.0016895695589482784,7.416006812042846e-05,1e-05,0.25995,0.08665,-9.213519096374512,0.08533988147974014,1.084687352180481
7299.0,0.018349967896938324,0.018224844709038734,0.01746291294693947,0.025397732853889465,0.00018468196503818035,0.0007767352508381009,0.0013560074148699641,6.684355321340263e-05,0.001857616240158677,9.555612632539123e-05,4.129103217564989e-06,1.8135844470634765e-07,0.024153411388397217,0.00040057895239442587,0.02258693054318428,0.025592872872948647,0.01499348133802414,0.0010663348948583007,0.0199966412037611,0.0007994658662937582,-0.009281341917812824,0.0012720227241516113,-0.005003159865736961,0.0015658893389627337,59999996.0,-0.0016715234378352761,7.351814613723007e-05,1e-05,0.26494999999999996,0.08831666666666667,-9.208979606628418,0.09106320142745972,1.0952203273773193
7399.0,0.01849098689854145,0.01838008314371109,0.01767023280262947,0.023661699146032333,0.00012112023978261277,0.000790898222476244,0.0013480824418365955,6.665430555585772e-05,0.001873948611319065,4.148821972194128e-05,3.4360714380454738e-06,1.7079200631542335e-07,0.02418387494981289,0.00037583656376227736,0.022447260096669197,0.02533804252743721,0.014957106672227383,0.0010420151520520449,0.02000284567475319,0.0008086655871011317,-0.009973237290978432,0.0011981204152107239,-0.005045739002525806,0.0015453262021765113,59999996.0,-0.0016174201155081391,7.287165507856531e-05,1e-05,0.26995,0.08998333333333335,-9.234042167663574,0.07988138496875763,1.0344643592834473
7499.0,0.018702754750847816,0.018578162416815758,0.017707785591483116,0.029012581333518028,8.95114935701713e-05,0.001016848487779498,0.001274316804483533,6.701098755002022e-05,0.0017149824416264892,3.786304660025053e-05,3.4312065508856904e-06,1.659151109834056e-07,0.024198994040489197,0.00038204045267775655,0.022819744423031807,0.02540123462677002,0.015012282878160477,0.0010697245597839355,0.020012076944112778,0.0007896733586676419,-0.009196046739816666,0.0005700588226318359,-0.004999794531613588,0.0015666858525946736,59999996.0,-0.001690215547569096,7.222075445642923e-05,1e-05,0.27494999999999997,0.09165000000000001,-9.219768524169922,0.0859815776348114,1.0139552354812622
7599.0,0.018162807449698448,0.018038252368569374,0.017274854704737663,0.02544659748673439,0.0001769357331795618,0.0007240896811708808,0.001338612288236618,6.71909874654375e-05,0.0019357353448867798,6.452804518630728e-05,8.62369233800564e-06,1.582234574470931e-07,0.02420966327190399,0.0003634447930380702,0.022905204445123672,0.02545260265469551,0.014992001466453075,0.0010541037190705538,0.02000955305993557,0.0008097782265394926,-0.009879902936518192,0.002223741263151169,-0.005017553921788931,0.0015662756050005555,59999996.0,-0.0016431844560429454,7.156560487081061e-05,1e-05,0.27995,0.09331666666666667,-9.233651161193848,0.08384279906749725,1.026114583015442
7699.0,0.017880912870168686,0.017764652147889137,0.01702330820262432,0.024711444973945618,0.00018539569282438606,0.000592742464505136,0.001343375421129167,6.68492866680026e-05,0.0016566563863307238,6.49989815428853e-05,7.074030691001099e-06,1.5683252740927855e-07,0.024222414940595627,0.0003607605176512152,0.023057620972394943,0.025296250358223915,0.015019340440630913,0.0010523112723603845,0.01997116394340992,0.0007813050760887563,-0.009461073204874992,0.00038350559771060944,-0.00495182303711772,0.0015375531511381269,59999996.0,-0.0016463703941553831,7.090636797006673e-05,1e-05,0.28495,0.09498333333333334,-9.218413352966309,0.09090534597635269,1.1612104177474976
7799.0,0.018453426659107208,0.01834225468337536,0.017557308077812195,0.026164881885051727,0.00011698251910274848,0.0007283063605427742,0.001378292916342616,6.724265404045582e-05,0.001666446216404438,3.618085611378774e-05,4.701984380517388e-06,1.4494673905574018e-07,0.024243569001555443,0.0003402496804483235,0.022765517234802246,0.025372665375471115,0.015010508708655834,0.0010495391907170415,0.02000022679567337,0.0007857721066102386,-0.009819413535296917,0.0008184239268302917,-0.0049897185526788235,0.001548996428027749,59999996.0,-0.0015503616305068135,7.024320641103861e-05,1e-05,0.28995,0.09665000000000001,-9.23575210571289,0.080192431807518,0.9958433508872986
7899.0,0.018164286389946938,0.01803530938923359,0.017076078802347183,0.03197433799505234,0.00015962829638738185,0.0007599522359669209,0.001299119321629405,6.69256696710363e-05,0.0018689936259761453,6.2050465203356e-05,2.2345334400597494e-06,1.3762630146629817e-07,0.024249296635389328,0.00034107311512343585,0.022921890020370483,0.025489667430520058,0.014998241327702999,0.0010472936555743217,0.019997308030724525,0.0007947455160319805,-0.00920630432665348,0.00156402587890625,-0.004999067168682814,0.001564008416607976,59999996.0,-0.0015728959115222096,6.957628381891763e-05,1e-05,0.29495,0.09831666666666666,-9.22022533416748,0.09122651070356369,1.1099636554718018
7999.0,0.01819468103349209,0.018062520772218704,0.017061470076441765,0.03336837515234947,0.00021495121472980827,0.0006042110617272556,0.0013324704486876726,6.70352455927059e-05,0.001592419110238552,7.93981016613543e-05,1.0282659786753356e-05,1.34231498805093e-07,0.024259453639388084,0.00032294675474986434,0.02286175638437271,0.025221437215805054,0.015008954331278801,0.0010514669120311737,0.01999495178461075,0.0008066563168540597,-0.009641757234930992,0.0017718560993671417,-0.004985998384654522,0.001580826472491026,59999996.0,-0.0016732218209654093,6.890576474687392e-05,1e-05,0.29995,0.09998333333333334,-9.234376907348633,0.08739003539085388,1.0280965566635132
8099.0,0.01904991641640663,0.01894999109208584,0.01819714531302452,0.02509484253823757,0.00010898469190578908,0.0006048088544048369,0.0012982903281226754,6.670797301921993e-05,0.0015598259633406997,4.0177728806156665e-05,7.727392585366033e-06,1.3224479289419833e-07,0.024279246106743813,0.00031972580472938716,0.02294771932065487,0.02535099908709526,0.014998562633991241,0.0010317715350538492,0.02000187709927559,0.0007795774727128446,-0.009462852030992508,0.0009402818977832794,-0.005003314930945635,0.0015309645095840096,59999996.0,-0.0016123403329402208,6.823181463545536e-05,1e-05,0.3,0.1,-9.242240905761719,0.08239016681909561,0.9938138127326965
8199.0,0.018052607774734497,0.017961610108613968,0.017244022339582443,0.023919593542814255,0.00011109129263786599,0.0005091995699331164,0.0013228198513388634,6.708801811328158e-05,0.0014686738140881062,4.6435459807980806e-05,7.085139714035904e-06,1.2718351172225084e-07,0.02429303340613842,0.00030819090898148715,0.023106016218662262,0.025320250540971756,0.01500744465738535,0.0010623348644003272,0.019994933158159256,0.0007679291302338243,-0.009422809816896915,0.0013711228966712952,-0.004987488500773907,0.0015571402618661523,59999996.0,-0.001603144803084433,6.755459977176727e-05,1e-05,0.3,0.1,-9.236364364624023,0.08676530420780182,1.11110258102417
8299.0,0.01823554001748562,0.018108859658241272,0.017214085906744003,0.029825767502188683,0.0002062499988824129,0.0005791212897747755,0.001355887739919126,6.698063225485384e-05,0.001487481757067144,5.8999423345085233e-05,5.45009424968157e-06,1.1966574220423354e-07,0.0243036150932312,0.00030262357904575765,0.023314444348216057,0.025501223281025887,0.015016463585197926,0.0010489089181646705,0.020007731392979622,0.0007889203261584044,-0.009440967813134193,0.001292431727051735,-0.0049912696704268456,0.0015404662117362022,59999996.0,-0.0016039259498938918,6.687428724844406e-05,1e-05,0.3,0.1,-9.237890243530273,0.08888006955385208,1.1526857614517212
8399.0,0.0187627375125885,0.01863040216267109,0.017937229946255684,0.023105716332793236,0.0001606103323865682,0.0007722679292783141,0.0012981542386114597,6.683732499368489e-05,0.0017255565617233515,4.5102686272002757e-05,5.49446303921286e-06,1.1559930612747848e-07,0.024324573576450348,0.00029935321072116494,0.023170657455921173,0.025662221014499664,0.014990066178143024,0.00103517877869308,0.01999753713607788,0.0007748869247734547,-0.010005260817706585,0.0005921032279729843,-0.005007470492273569,0.0015385649167001247,59999996.0,-0.0015378552488982677,6.619104492242097e-05,1e-05,0.3,0.1,-9.246167182922363,0.08371076732873917,1.0910841226577759
8499.0,0.017867228016257286,0.017739713191986084,0.01708594709634781,0.021792199462652206,0.0001894230954349041,0.0006353124044835567,0.0013637940865010023,6.667421257589012e-05,0.0017039347440004349,6.570594268850982e-05,4.8256415539071895e-06,1.1515554376728687e-07,0.024325745180249214,0.0002898608217947185,0.023120049387216568,0.02546386979520321,0.015000131912529469,0.0010414478601887822,0.01999000459909439,0.0007711704820394516,-0.009686755016446114,0.0026268791407346725,-0.00498987315222621,0.0015545813366770744,59999996.0,-0.0015926567139104009,6.55050413735185e-05,1e-05,0.3,0.1,-9.244914054870605,0.08747483044862747,1.140224814414978
8599.0,0.019131556153297424,0.019022628664970398,0.018231172114610672,0.026381857693195343,0.0001394103019265458,0.0006014726823195815,0.0013780322624370456,6.68409193167463e-05,0.0017116417875513434,4.4687651097774506e-05,3.905762696376769e-06,1.054543901091165e-07,0.024339118972420692,0.0002842819085344672,0.023180373013019562,0.025432933121919632,0.014990774914622307,0.0010457992320880294,0.020005181431770325,0.0007633377099409699,-0.009212500415742397,0.00022411346435546875,-0.005014404654502869,0.0015363889979198575,59999996.0,-0.0015336871147155762,6.481644586284743e-05,1e-05,0.3,0.1,-9.250290870666504,0.08664123713970184,1.0917201042175293
8699.0,0.018391791731119156,0.018251055851578712,0.01735948957502842,0.029718896374106407,0.0002577704726718366,0.0005621974705718458,0.0014361273497343063,6.695184129057452e-05,0.001651398721151054,6.833436054876074e-05,3.299881882412592e-06,1.0438128583700745e-07,0.024335993453860283,0.00028343923622742295,0.02339666336774826,0.025535276159644127,0.014979101717472076,0.0009989532409235835,0.020010337233543396,0.0007527982234023511,-0.009322794154286385,0.0010277461260557175,-0.005031235981732607,0.0014932499034330249,59999996.0,-0.0015248021809384227,6.41254282910463e-05,1e-05,0.3,0.1,-9.248160362243652,0.08845064789056778,1.2426503896713257
