step,L_total,L_data,L_position,L_velocity,L_rsf,L_state,L_smooth,L_friction_reg,L_V_temporal,L_boundary_V,L_ab_prior,L_dc_prior,Dc_mean,Dc_std,Dc_min,Dc_max,a_mean,a_std,b_mean,b_std,a_minus_b_min,a_minus_b_max,a_minus_b_mean,a_minus_b_std,tau_0_mean,tau_dot_mean,lr,w_rsf,w_state,V_log10_mean,V_log10_std,slip_max
4499.0,0.018443847075104713,0.018365608528256416,0.01760946400463581,0.025204800069332123,5.242705810815096e-05,0.001508444780483842,0.0003132517740596086,4.987077772966586e-05,0.005882214289158583,0.0,8.424895895586815e-06,3.0165608677634737e-07,0.01999572664499283,0.0006823998410254717,0.018386203795671463,0.02213030681014061,0.015013528987765312,0.0016839670715853572,0.019976159557700157,0.0014894611667841673,-0.013027401641011238,0.0021213293075561523,-0.00496263150125742,0.0029770329128950834,59999996.0,-0.0018418150721117854,8.921826845200169e-05,0.12494999999999999,0.04165,-9.17064380645752,0.031679973006248474,0.20447468757629395
4599.0,0.018473511561751366,0.018390994518995285,0.01773272641003132,0.021942254155874252,7.122389797586948e-05,0.0014754969161003828,0.00031487649539485574,4.9083217163570225e-05,0.0064572724513709545,0.0,5.579894605034497e-06,8.918891580833588e-07,0.020014530047774315,0.000653306778986007,0.01858655735850334,0.02237626537680626,0.015039038844406605,0.001749034388922155,0.019990796223282814,0.001573246787302196,-0.013716510497033596,0.0040161944925785065,-0.004951757844537497,0.0031415862031280994,59999996.0,-0.0018222788348793983,8.875499813337086e-05,0.12994999999999998,0.04331666666666667,-9.225166320800781,0.028312895447015762,0.1091066300868988
4699.0,0.01824277639389038,0.018175125122070312,0.017423171550035477,0.02506513148546219,3.874175308737904e-05,0.0012227925471961498,0.0002887554874178022,4.808719677384943e-05,0.004618670325726271,0.0,5.071811756351963e-06,4.0453423366670904e-07,0.02000345103442669,0.0006281626410782337,0.018825998529791832,0.022043276578187943,0.015021052211523056,0.0017815788742154837,0.020001154392957687,0.0016030679689720273,-0.012788594700396061,0.00260029174387455,-0.004980103112757206,0.0032054446637630463,59999996.0,-0.0017706647049635649,8.828339927403761e-05,0.13495,0.044983333333333334,-9.170068740844727,0.03115527145564556,0.22255650162696838
4799.0,0.019392943009734154,0.019326580688357353,0.018524814397096634,0.026725538074970245,4.3011670641135424e-05,0.001142107299529016,0.00028417742578312755,4.724117388832383e-05,0.004274335224181414,0.0,5.2886161938658915e-06,3.5005509744223673e-06,0.020022042095661163,0.0006052719545550644,0.018727248534560204,0.02227158471941948,0.015012931078672409,0.0018085116753354669,0.01997341401875019,0.0016673236386850476,-0.013927826657891273,0.00304398313164711,-0.004960482940077782,0.003294429974630475,59999996.0,-0.0017801234498620033,8.780358823396374e-05,0.13995,0.046650000000000004,-9.197206497192383,0.027319030836224556,0.186345636844635
4899.0,0.019074171781539917,0.01900452747941017,0.017989713698625565,0.03382709622383118,4.443647776497528e-05,0.0011620331788435578,0.0002642238396219909,4.628301758202724e-05,0.0043396251276135445,0.0,5.912959750276059e-06,2.15113686863333e-06,0.020015493035316467,0.0005771935684606433,0.01889439858496189,0.02182666026055813,0.015012286603450775,0.0018457806436344981,0.01998286135494709,0.0017052983166649938,-0.014108773320913315,0.00205058790743351,-0.004970574751496315,0.0033789980225265026,59999996.0,-0.0016737071564421058,8.731568339934372e-05,0.14495,0.048316666666666674,-9.182601928710938,0.030742913484573364,0.24250218272209167
4999.0,0.018746884539723396,0.018684731796383858,0.017982644960284233,0.023402903228998184,3.7375073588918895e-05,0.0010003945790231228,0.0002497274545021355,4.5673772547161207e-05,0.0038868316914886236,0.0,6.170823326101527e-06,1.6082741183254257e-07,0.019999178126454353,0.0005453233607113361,0.018893711268901825,0.02209879271686077,0.015003892593085766,0.0018754606135189533,0.019996296614408493,0.0017811505822464824,-0.014141364954411983,0.0029622334986925125,-0.00499240355566144,0.0035004373639822006,59999996.0,-0.0018030512146651745,8.68198051533948e-05,0.14995,0.04998333333333334,-9.230546951293945,0.02536999247968197,0.14649364352226257
5099.0,0.018525268882513046,0.018467595800757408,0.017688358202576637,0.025974590331315994,2.7007348762708716e-05,0.0009177976753562689,0.00024148634111043066,4.4734537368640304e-05,0.0035482689272612333,0.0,2.7201474495086586e-06,2.2733692617293855e-07,0.019998664036393166,0.0005286448867991567,0.018775861710309982,0.02171391248703003,0.014987040311098099,0.0018917015986517072,0.020025081932544708,0.0017947538290172815,-0.014391923323273659,0.00330260768532753,-0.005038040224462748,0.0035298706497997046,59999996.0,-0.001472148229368031,8.631607584665427e-05,0.15494999999999998,0.05165,-9.212409973144531,0.02507227472960949,0.2052823007106781
5199.0,0.018430322408676147,0.018366483971476555,0.01759219914674759,0.02580949477851391,3.753932105610147e-05,0.0009622484212741256,0.00022923170763533562,4.361607352620922e-05,0.003912296146154404,0.0,1.0253514119540341e-05,1.0330408883874043e-07,0.019995052367448807,0.0005056990194134414,0.019086970016360283,0.021923283115029335,0.014993681572377682,0.0019487171666696668,0.020039718598127365,0.0018681491492316127,-0.014150625094771385,0.0035341866314411163,-0.005046036560088396,0.0036780908703804016,59999996.0,-0.0014674897538498044,8.580461976679114e-05,0.15995,0.05331666666666667,-9.224863052368164,0.024203557521104813,0.1754651814699173
5299.0,0.019529221579432487,0.01946455053985119,0.01868976280093193,0.02582627162337303,4.394246934680268e-05,0.0009320609970018268,0.00022271691705100238,4.3105548684252426e-05,0.0036182538606226444,0.0,8.972109753813129e-06,7.629878240322796e-08,0.02000102400779724,0.00048538390547037125,0.019108979031443596,0.02169046737253666,0.015015550889074802,0.0020191771909594536,0.019988924264907837,0.001907098456285894,-0.014255105517804623,0.0030802953988313675,-0.00497337244451046,0.0037766327150166035,59999996.0,-0.0014023572439327836,8.528556310793998e-05,0.16494999999999999,0.05498333333333333,-9.249903678894043,0.023396465927362442,0.13897517323493958
5399.0,0.019158707931637764,0.019091526046395302,0.018424805253744125,0.02222403697669506,4.246868775226176e-05,0.0009482581517659128,0.0002129661152139306,4.222101051709615e-05,0.0038531161844730377,0.0,3.072752406296786e-06,7.133592134778155e-07,0.01999436505138874,0.0004571737954393029,0.01907939650118351,0.02161741442978382,0.014993952587246895,0.002047639572992921,0.020013049244880676,0.0019726615864783525,-0.014788856729865074,0.0034889094531536102,-0.005019098054617643,0.003870951244607568,59999996.0,-0.001574637135490775,8.475903393956456e-05,0.16995,0.056650000000000006,-9.250904083251953,0.022680427879095078,0.13662868738174438
5499.0,0.018517347052693367,0.018461547791957855,0.017626702785491943,0.0278281532227993,2.8854010452050716e-05,0.0007793160621076822,0.0002083419676637277,4.1283812606707215e-05,0.00300406152382493,0.0,1.1292468116153032e-06,5.635487241306691e-07,0.01998930610716343,0.0004490698629524559,0.01919601485133171,0.02145872823894024,0.015017309226095676,0.0021048481576144695,0.019990483298897743,0.0020492614712566137,-0.01509973406791687,0.003661602735519409,-0.004973175469785929,0.004013422876596451,59999996.0,-0.0013449284015223384,8.42251621748586e-05,0.17495000000000002,0.058316666666666676,-9.234432220458984,0.023558838292956352,0.19052840769290924
5599.0,0.018305543810129166,0.018239419907331467,0.01751708984375,0.024077659472823143,4.897316102869809e-05,0.0008532637148164213,0.00020313487038947642,4.121458550798707e-05,0.0036051571369171143,0.0,1.302003329328727e-05,5.417452797473743e-08,0.019998807460069656,0.000428666768129915,0.019200922921299934,0.021384693682193756,0.015021980740129948,0.0021261866204440594,0.02001500502228737,0.0021010127384215593,-0.014917721971869469,0.003413701429963112,-0.004993023816496134,0.004091576207429171,59999996.0,-0.0013380162417888641,8.368407953869135e-05,0.17995,0.05998333333333333,-9.239944458007812,0.022411532700061798,0.18838751316070557
5699.0,0.019213620573282242,0.019153989851474762,0.01839197427034378,0.025400519371032715,4.0989263652591035e-05,0.000752516440115869,0.00019328654161654413,4.032958531752229e-05,0.003278573974967003,0.0,8.061215339694172e-06,5.949067940491659e-07,0.019992347806692123,0.00041923485696315765,0.019149111583828926,0.02151738665997982,0.015009940601885319,0.002138293581083417,0.01997276581823826,0.0021395401563495398,-0.01427527517080307,0.004324937239289284,-0.004962826147675514,0.004135978873819113,59999996.0,-0.001292835222557187,8.313591953510704e-05,0.18495,0.06165000000000001,-9.250818252563477,0.021756112575531006,0.17861175537109375
5799.0,0.017330987378954887,0.017262408509850502,0.0166249368339777,0.021249061450362206,4.3923762859776616e-05,0.0008592409431003034,0.00018279501819051802,3.9380116504617035e-05,0.003617258509621024,0.0,3.083981710005901e-06,1.4516649571305607e-07,0.019998613744974136,0.00040822612936608493,0.01918548345565796,0.02127722278237343,0.015010944567620754,0.002168065868318081,0.02001788653433323,0.0021690025459975004,-0.015336812473833561,0.0037009697407484055,-0.0050069415010511875,0.004208382219076157,59999996.0,-0.0011340492637827992,8.258081741438418e-05,0.18994999999999998,0.06331666666666667,-9.24221420288086,0.024077588692307472,0.21281197667121887
5899.0,0.018530186265707016,0.01847192831337452,0.01766194775700569,0.02699936553835869,3.283399564679712e-05,0.0007129614241421223,0.00017446627316530794,3.9171565731521696e-05,0.003125897143036127,0.0,1.3157840839994606e-05,2.1449997689160227e-07,0.01999528333544731,0.00039615199784748256,0.019289225339889526,0.021805251017212868,0.014988848008215427,0.0022035252768546343,0.02002527005970478,0.0022291208151727915,-0.015005108900368214,0.0038455892354249954,-0.005036422982811928,0.004313580691814423,59999996.0,-0.001044070115312934,8.201891013966504e-05,0.19495,0.06498333333333334,-9.28404712677002,0.020526837557554245,0.1265660971403122
5999.0,0.018862202763557434,0.018797237426042557,0.018095266073942184,0.02339901588857174,4.277740663383156e-05,0.0007624330464750528,0.00017261260654777288,3.902768366970122e-05,0.003171494696289301,0.0,1.4839171853964217e-05,1.302245777878852e-07,0.020001163706183434,0.0003850295324809849,0.019334236159920692,0.021455146372318268,0.014974557794630527,0.002214052015915513,0.02000894397497177,0.0022503354120999575,-0.015143092721700668,0.004386864602565765,-0.005034384783357382,0.004344278946518898,59999996.0,-0.001061595743522048,8.14503363531616e-05,0.19995,0.06665,-9.28557014465332,0.019912807270884514,0.141785129904747
6099.0,0.018000418320298195,0.017938774079084396,0.017222536727786064,0.023874556645751,3.763565473491326e-05,0.0007100463844835758,0.00016185807180590928,3.753594501176849e-05,0.0029186103492975235,0.0,2.2686057491227984e-05,1.0028712722487398e-06,0.020008426159620285,0.0003707071882672608,0.019352559000253677,0.02134004235267639,0.015034127049148083,0.0022341711446642876,0.01994669996201992,0.0022528429981321096,-0.015713166445493698,0.004991322755813599,-0.004912573378533125,0.00436194846406579,59999996.0,-0.000995925161987543,8.087523634194784e-05,0.20495,0.06831666666666668,-9.297167778015137,0.020468372851610184,0.11480261385440826
6199.0,0.018396664410829544,0.018344013020396233,0.01769046112895012,0.02178504317998886,2.8503503926913254e-05,0.0005992978694848716,0.00015728012658655643,3.811137503362261e-05,0.002541792346164584,0.0,5.925295681663556e-06,1.9997978029095975e-07,0.01999320648610592,0.0003543947823345661,0.01938227377831936,0.021532757207751274,0.015000642277300358,0.002277304418385029,0.020002996549010277,0.0022949266713112593,-0.0153081975877285,0.005112415179610252,-0.005002353340387344,0.004456729628145695,59999996.0,-0.0008920248365029693,8.029375200334623e-05,0.20995,0.06998333333333333,-9.300914764404297,0.019248012453317642,0.12378598749637604
6299.0,0.018492456525564194,0.018440160900354385,0.017674770206212997,0.02551300637423992,2.7803098419099115e-05,0.0005813433090224862,0.00015019983402453363,3.793164432863705e-05,0.0024448600597679615,0.0,8.002658432815224e-06,1.5408077160827816e-06,0.020012209191918373,0.0003529620880726725,0.019379884004592896,0.02127259410917759,0.015002813190221786,0.002293079625815153,0.019997507333755493,0.002296152524650097,-0.016492463648319244,0.005029946565628052,-0.004994696006178856,0.004466992802917957,59999996.0,-0.00083018938312307,7.970602680991627e-05,0.21495,0.07165,-9.27280044555664,0.02181382291018963,0.19370438158512115
6399.0,0.018459191545844078,0.018400562927126884,0.017777252942323685,0.02077699638903141,4.573417390929535e-05,0.0005927800084464252,0.00014400086365640163,3.678186476463452e-05,0.0025662530679255724,0.0,2.7855843654833734e-05,1.7356828152514936e-07,0.020005710422992706,0.00034251558827236295,0.01938707008957863,0.021233489736914635,0.015020613558590412,0.0023231718223541975,0.01994263008236885,0.002365053165704012,-0.015927685424685478,0.0038839392364025116,-0.004922019317746162,0.004575353115797043,59999996.0,-0.0008283271454274654,7.911220577405522e-05,0.21994999999999998,0.07331666666666667,-9.308789253234863,0.01873822510242462,0.1328735202550888
6499.0,0.018253376707434654,0.018195997923612595,0.017451824620366096,0.024805767461657524,3.73959555872716e-05,0.0005899771931581199,0.0001403175265295431,3.7184421671554446e-05,0.002589712617918849,0.0,6.091625891713193e-06,2.080426838801941e-06,0.01998382806777954,0.00033183637424372137,0.019387900829315186,0.021287662908434868,0.015008630231022835,0.0022979844361543655,0.020008493214845657,0.0023494455963373184,-0.015599086880683899,0.005771709606051445,-0.0049998643808066845,0.004535024520009756,59999996.0,-0.000668915337882936,7.851243541221801e-05,0.22495,0.07498333333333333,-9.301676750183105,0.018293585628271103,0.172134131193161
6599.0,0.018857397139072418,0.018807824701070786,0.01816694438457489,0.02136268839240074,2.70895216090139e-05,0.0005082613206468523,0.0001358665176667273,3.678048597066663e-05,0.0021888790652155876,0.0,1.0850918442883994e-05,3.6660307500824274e-07,0.019997118040919304,0.0003298633673693985,0.019451450556516647,0.021128686144948006,0.015001305378973484,0.002304328139871359,0.02002302184700966,0.0023774420842528343,-0.015744883567094803,0.0046132393181324005,-0.005021716933697462,0.004571540281176567,59999996.0,-0.0005947655299678445,7.7906863708767e-05,0.22995,0.07665,-9.310108184814453,0.018084200099110603,0.1570742130279541
6699.0,0.018869411200284958,0.018814003095030785,0.018098318949341774,0.023856140673160553,3.478042708593421e-05,0.0005436823121272027,0.00012882292503491044,3.7627756682923064e-05,0.002496713073924184,0.0,7.416256266878918e-06,2.3678909144564386e-07,0.020002417266368866,0.0003142866480629891,0.019504057243466377,0.02110063098371029,0.014978148974478245,0.0023083386477082968,0.020014982670545578,0.0023397081531584263,-0.016450222581624985,0.006024831905961037,-0.005036834627389908,0.004541156347841024,59999996.0,-0.0005257724551483989,7.729564007945859e-05,0.23495,0.07831666666666667,-9.303362846374512,0.019333912059664726,0.1837872862815857
6799.0,0.018482740968465805,0.018431304022669792,0.017642809078097343,0.026283152401447296,2.4812905394355766e-05,0.0005137956468388438,0.00012378023529890925,3.7336030800361186e-05,0.0022846104111522436,0.0,5.651892024616245e-06,5.914852962973782e-08,0.019999923184514046,0.0003217360354028642,0.019494256004691124,0.02124636061489582,0.014990297146141529,0.0022648873273283243,0.020013129338622093,0.0023397214245051146,-0.016096163541078568,0.004781482741236687,-0.0050228312611579895,0.00449842493981123,59999996.0,-0.00046407777699641883,7.667891533457737e-05,0.23994999999999997,0.07998333333333334,-9.311334609985352,0.018237724900245667,0.17848162353038788
6899.0,0.0186598040163517,0.018606336787343025,0.017844408750534058,0.02539758011698723,3.136182203888893e-05,0.0005060313269495964,0.00011980868293903768,3.702371031977236e-05,0.0023287502117455006,0.0,8.432940376223996e-06,9.94876181437121e-09,0.020003141835331917,0.0003132249985355884,0.019444677978754044,0.021240999922156334,0.015002313069999218,0.002293247962370515,0.020010467618703842,0.0023546386510133743,-0.015796635299921036,0.0037435833364725113,-0.005008154083043337,0.004533820319920778,59999996.0,-0.0004408055974636227,7.605684164172603e-05,0.24495,0.08165,-9.322432518005371,0.0169078279286623,0.17804302275180817
6999.0,0.018839547410607338,0.018777543678879738,0.01786203868687153,0.0305168479681015,4.5823195250704885e-05,0.0005551910726353526,0.00011183934839209542,3.760942490771413e-05,0.0022488830145448446,0.0,2.608499016787391e-06,2.3447105590435058e-08,0.019998641684651375,0.00030402516131289303,0.019483789801597595,0.021121928468346596,0.014995711855590343,0.002275934210047126,0.019993895664811134,0.002294582314789295,-0.015777986496686935,0.004084290936589241,-0.0049981847405433655,0.0044718580320477486,59999996.0,-0.00040961618651635945,7.542957248827982e-05,0.24995,0.08331666666666668,-9.32538890838623,0.017237041145563126,0.16937385499477386
7099.0,0.018738243728876114,0.018685098737478256,0.01784123107790947,0.028128907084465027,3.460819061729126e-05,0.0004709653730969876,0.00011225905473111197,3.724150883499533e-05,0.0020645500626415014,0.0,1.2987160516786389e-05,7.18233224006326e-08,0.01999399997293949,0.00029720799648202956,0.019513510167598724,0.02104116976261139,0.015003950335085392,0.0022664996795356274,0.019975828006863594,0.002280352171510458,-0.015074796974658966,0.00391814298927784,-0.00497187627479434,0.004450126551091671,59999996.0,-0.0003921936440747231,7.479726264351639e-05,0.25495,0.08498333333333334,-9.335243225097656,0.016610417515039444,0.16197362542152405
7199.0,0.018467795103788376,0.01840413361787796,0.017608974128961563,0.026505302637815475,4.5310513087315485e-05,0.000542321358807385,0.00010454668517922983,3.858476702589542e-05,0.0026177309919148684,0.0,1.1914306014659815e-05,2.4325355951759775e-08,0.020002122968435287,0.00028877914883196354,0.019481245428323746,0.021027090027928352,0.01499981340020895,0.002249832032248378,0.02002648264169693,0.002286504255607724,-0.016039863228797913,0.004360176622867584,-0.005026668775826693,0.004441424272954464,59999996.0,-0.00035638510598801076,7.416006812042846e-05,0.25995,0.08665,-9.344732284545898,0.015903398394584656,0.1504792869091034
7299.0,0.018120363354682922,0.018071545287966728,0.017342284321784973,0.024308670312166214,3.099894820479676e-05,0.0004147206782363355,0.00010261904390063137,3.820066194748506e-05,0.001842948840931058,0.0,6.139225206425181e-06,1.0834107655455227e-07,0.0199993047863245,0.0002869907475542277,0.019547011703252792,0.02114146202802658,0.015016480349004269,0.0022470951080322266,0.019996538758277893,0.0022609387524425983,-0.01486886665225029,0.004259737208485603,-0.004980057943612337,0.004408044274896383,59999996.0,-0.0003092191182076931,7.351814613723007e-05,0.26494999999999996,0.08831666666666667,-9.339776992797852,0.016494564712047577,0.17788247764110565
7399.0,0.018789326772093773,0.01873186230659485,0.017849044874310493,0.029427260160446167,4.024270310765132e-05,0.00047068734420463443,9.709148434922099e-05,3.861315781250596e-05,0.002152619417756796,0.0,3.0580054044548888e-06,3.986906449426897e-07,0.019991640001535416,0.00028102207579649985,0.019491299986839294,0.020884405821561813,0.01498989574611187,0.0022066673263907433,0.020035037770867348,0.0022221950348466635,-0.015115633606910706,0.003873627632856369,-0.00504514342173934,0.004335138946771622,59999996.0,-0.00023944803979247808,7.287165507856531e-05,0.26995,0.08998333333333335,-9.355599403381348,0.01584843173623085,0.1377958357334137
7499.0,0.01907391846179962,0.019027739763259888,0.018227320164442062,0.026680678129196167,2.6175903258263133e-05,0.0003831601934507489,9.550763934385031e-05,3.871684748446569e-05,0.0017735928995534778,0.0,2.95531572191976e-06,1.2870995647062955e-07,0.02000292018055916,0.00027397816302254796,0.019585106521844864,0.02110499143600464,0.01499919779598713,0.002180655486881733,0.019995566457509995,0.0021748184226453304,-0.015349564142525196,0.0036614183336496353,-0.004996366333216429,0.004259196575731039,59999996.0,-0.0001986131101148203,7.222075445642923e-05,0.27494999999999997,0.09165000000000001,-9.35180950164795,0.015555105172097683,0.16750887036323547
7599.0,0.01855304092168808,0.018506499007344246,0.017602767795324326,0.030124381184577942,2.700516051845625e-05,0.0003763630520552397,9.263848187401891e-05,3.9334285247605294e-05,0.0017246268689632416,0.0,3.83778706236626e-06,8.044295185527517e-08,0.020001636818051338,0.0002723010256886482,0.019552769139409065,0.020972736179828644,0.014985079877078533,0.002184208482503891,0.020022466778755188,0.002200125716626644,-0.01498548872768879,0.003310302272439003,-0.005037387367337942,0.004283756483346224,59999996.0,-0.0002308229450136423,7.156560487081061e-05,0.27995,0.09331666666666667,-9.359270095825195,0.015178820118308067,0.16252079606056213
7699.0,0.018328865990042686,0.018273910507559776,0.017563778907060623,0.023671075701713562,3.762556298170239e-05,0.0004227549652568996,8.902842819225043e-05,3.911546082235873e-05,0.0018952686805278063,0.0,6.936866157047916e-06,8.705542953180156e-09,0.019999224692583084,0.00027227343525737524,0.019556907936930656,0.021039579063653946,0.014995778910815716,0.002169041195884347,0.019996903836727142,0.0021723213139921427,-0.015103739686310291,0.0034843850880861282,-0.005001126788556576,0.004251084290444851,59999996.0,-7.731878577033058e-05,7.090636797006673e-05,0.28495,0.09498333333333334,-9.370394706726074,0.015024412423372269,0.1367160677909851
7799.0,0.018419774249196053,0.018379131332039833,0.017634665593504906,0.024815505370497704,1.6052576029323973e-05,0.00033444850123487413,8.747004176257178e-05,3.999508771812543e-05,0.001496377750299871,0.0,3.812433533312287e-06,3.3340876370857586e-07,0.020006125792860985,0.0002605461049824953,0.01959826610982418,0.020843617618083954,0.014985989779233932,0.002109827008098364,0.020006265491247177,0.002116317395120859,-0.015010969713330269,0.003715312108397484,-0.005020275246351957,0.004135337192565203,59999996.0,-1.9515857275109738e-05,7.024320641103861e-05,0.28995,0.09665000000000001,-9.376840591430664,0.015191681683063507,0.11963590234518051
7899.0,0.01872459426522255,0.018683433532714844,0.017845937982201576,0.027916502207517624,1.8254904716741294e-05,0.00032464254763908684,8.200946467695758e-05,3.974053106503561e-05,0.0015816095983609557,0.0,1.0276907232764643e-05,1.9677825946473604e-07,0.019996657967567444,0.0002633766853250563,0.01957269199192524,0.020998042076826096,0.01501587126404047,0.0021199819166213274,0.019955655559897423,0.002105055144056678,-0.014302460476756096,0.005545120686292648,-0.004939784295856953,0.00413302518427372,59999996.0,2.0364062947919592e-05,6.957628381891763e-05,0.29495,0.09831666666666666,-9.378643035888672,0.014622252434492111,0.13251572847366333
7999.0,0.01818925142288208,0.018136098980903625,0.01747424155473709,0.022061889991164207,3.322587872389704e-05,0.0003914385742973536,8.093056385405362e-05,4.108689245185815e-05,0.0017633468378335238,0.0,7.4616500569391064e-06,3.784798963124558e-08,0.019997885450720787,0.0002583713212516159,0.019565816968679428,0.02094319649040699,0.014997575432062149,0.0020868100691586733,0.020027557387948036,0.002071697497740388,-0.014539468102157116,0.0031717922538518906,-0.005029982887208462,0.004064382519572973,59999996.0,3.409020428080112e-05,6.890576474687392e-05,0.29995,0.09998333333333334,-9.37878131866455,0.014435142278671265,0.1606633961200714
8099.0,0.018196815624833107,0.018155332654714584,0.017420494928956032,0.024494607001543045,1.9482336938381195e-05,0.0003190209099557251,7.948914571898058e-05,4.096631892025471e-05,0.0015482547460123897,0.0,2.979532382596517e-06,4.564773803394928e-08,0.01999926194548607,0.0002550679200794548,0.019600003957748413,0.021027036011219025,0.01499948650598526,0.002060036174952984,0.020015787333250046,0.0020416020415723324,-0.014016947709023952,0.0026620086282491684,-0.005016299895942211,0.004008926916867495,59999996.0,3.38197969540488e-05,6.823181463545536e-05,0.3,0.1,-9.386810302734375,0.014753167517483234,0.1326325237751007
8199.0,0.018005257472395897,0.017968229949474335,0.017216676846146584,0.025051787495613098,1.2854005035478622e-05,0.00029425558750517666,7.667562749702483e-05,4.176497895969078e-05,0.0014168787747621536,0.0,8.133752999128774e-06,1.1980914393916464e-07,0.02000202238559723,0.0002512799692340195,0.01955978013575077,0.020932095125317574,0.014978877268731594,0.0020507846493273973,0.020018992945551872,0.00201437808573246,-0.014080902561545372,0.002912309020757675,-0.005040117539465427,0.0039784968830645084,59999996.0,0.00011199891014257446,6.755459977176727e-05,0.3,0.1,-9.380834579467773,0.015099369920790195,0.17068937420845032
8299.0,0.01875199005007744,0.018711235374212265,0.017941579222679138,0.02565518021583557,2.1189527615206316e-05,0.0003076176217291504,7.321997691178694e-05,4.165623977314681e-05,0.0014489861205220222,0.0,1.4036612583367969e-06,3.0106286885711597e-07,0.020005686208605766,0.0002521151618566364,0.019573455676436424,0.020930254831910133,0.01498692948371172,0.0020396094769239426,0.020008984953165054,0.001999558648094535,-0.014710895717144012,0.0033215153962373734,-0.0050220550037920475,0.003948812372982502,59999996.0,0.00018725307018030435,6.687428724844406e-05,0.3,0.1,-9.395125389099121,0.014303110539913177,0.12099047750234604
8399.0,0.01845690980553627,0.01840849593281746,0.017644770443439484,0.025457538664340973,3.5096007195534185e-05,0.0003404788440093398,7.109441503416747e-05,4.1859075281536207e-05,0.001573690096847713,0.0,4.837330379814375e-06,2.6440244482728303e-07,0.01999872736632824,0.0002507002209313214,0.019591081887483597,0.020987650379538536,0.01500747725367546,0.0020185764878988266,0.020003294572234154,0.0019737728871405125,-0.01396753266453743,0.0030198022723197937,-0.004995818715542555,0.00389922340400517,59999996.0,0.0001853137946454808,6.619104492242097e-05,0.3,0.1,-9.394073486328125,0.01392847578972578,0.146249920129776
8499.0,0.01837506890296936,0.01833326742053032,0.01744989864528179,0.02944561094045639,2.9217488190624863e-05,0.0002933309297077358,7.040677155600861e-05,4.2345753172412515e-05,0.0014296768931671977,0.0,4.151122993789613e-06,5.291448346156358e-08,0.019996734336018562,0.0002474885550327599,0.01956617832183838,0.02089587040245533,0.014971288852393627,0.002013268182054162,0.020018430426716805,0.001956575782969594,-0.01431797631084919,0.0030668266117572784,-0.00504714110866189,0.0038779412861913443,59999996.0,0.0002700741752050817,6.55050413735185e-05,0.3,0.1,-9.400113105773926,0.013554409146308899,0.1451009064912796
8599.0,0.018007701262831688,0.01796804554760456,0.01712328940629959,0.028158513829112053,1.9527786207618192e-05,0.0003005503967870027,6.858560664113611e-05,4.243812873028219e-05,0.0014522013952955604,0.0,4.747058028442552e-06,3.364088456692116e-07,0.020007576793432236,0.00025449320673942566,0.019620131701231003,0.02098022773861885,0.015002064406871796,0.00201813830062747,0.019994258880615234,0.0019439056050032377,-0.014194261282682419,0.0031299609690904617,-0.004992195405066013,0.0038712986279278994,59999996.0,0.0003571767592802644,6.481644586284743e-05,0.3,0.1,-9.405113220214844,0.013676329515874386,0.12583841383457184
8699.0,0.018803592771291733,0.018765324726700783,0.01789858192205429,0.02889139950275421,2.059018697764259e-05,0.00028425431810319424,6.815272354288027e-05,4.24583995481953e-05,0.0013447001110762358,0.0,6.1659170569328126e-06,5.717972157981421e-07,0.01999185048043728,0.0002483406860847026,0.019593244418501854,0.021030178293585777,0.014993657357990742,0.001969847595319152,0.019969062879681587,0.0019054580479860306,-0.01380811259150505,0.0034069232642650604,-0.0049754055216908455,0.0037868197541683912,59999996.0,0.00032417583861388266,6.41254282910463e-05,0.3,0.1,-9.406976699829102,0.013766201213002205,0.12802226841449738
8799.0,0.018809044733643532,0.018772931769490242,0.018058158457279205,0.023825768381357193,1.610924482520204e-05,0.0002772610750980675,6.801930430810899e-05,4.270829595043324e-05,0.0013263750588521361,0.0,1.1972369975410402e-06,3.1145390266829054e-08,0.019998367875814438,0.00024748692521825433,0.019593795761466026,0.020932409912347794,0.015018235892057419,0.001977525418624282,0.020010223612189293,0.0019106593681499362,-0.013626939617097378,0.0025437939912080765,-0.0049919867888092995,0.0038002149667590857,59999996.0,0.00036145950434729457,6.343215915636114e-05,0.3,0.1,-9.40995979309082,0.013654020614922047,0.1260746866464615
8899.0,0.019195344299077988,0.019162708893418312,0.018233558163046837,0.030971694737672806,1.2490190783864819e-05,0.00025274866493418813,6.559869507327676e-05,4.315330443205312e-05,0.0012590651167556643,0.0,6.524576747324318e-06,1.6885189779713983e-07,0.01999576762318611,0.0002496017259545624,0.019634583964943886,0.020981281995773315,0.015002029947936535,0.0019676710944622755,0.02001314051449299,0.0019237409578636289,-0.01377290952950716,0.0022518709301948547,-0.005011111497879028,0.003801264800131321,59999996.0,0.00038664310704916716,6.273680951257725e-05,0.3,0.1,-9.414529800415039,0.01341117825359106,0.13917775452136993
