step,L_total,L_data,L_position,L_velocity,L_rsf,L_state,L_smooth,L_friction_reg,L_V_temporal,L_boundary_V,L_ab_prior,a_mean,a_std,b_mean,b_std,a_minus_b_min,a_minus_b_max,a_minus_b_mean,a_minus_b_std,tau_0_mean,tau_dot_mean,lr,w_rsf,w_state,V_log10_mean,V_log10_std,slip_max
5399.0,0.01840631105005741,0.018345771357417107,0.017577603459358215,0.02560560777783394,4.1564428101992235e-05,0.000864311761688441,0.00017883619875647128,3.496593490126543e-05,0.002507814671844244,0.0,3.86975125366007e-06,0.01500303577631712,0.002285537775605917,0.019991040229797363,0.0027071868535131216,-0.014030825346708298,0.01061270758509636,-0.004988003522157669,0.004941129591315985,59999996.0,-0.0013756888220086694,8.475903393956456e-05,0.16995,0.056650000000000006,-9.25490665435791,0.01560914982110262,0.10915699601173401
5499.0,0.0184154249727726,0.018356461077928543,0.01754826493561268,0.026939859613776207,3.167880277032964e-05,0.0008393272291868925,0.00017144836601801217,3.4625554690137506e-05,0.0024619237519800663,0.0,5.63129287911579e-06,0.015008851885795593,0.0022709202021360397,0.019986923784017563,0.002679121680557728,-0.014014543034136295,0.009565143845975399,-0.004978074226528406,0.0049012815579771996,59999996.0,-0.0013944790698587894,8.42251621748586e-05,0.17495000000000002,0.058316666666666676,-9.248417854309082,0.019088931381702423,0.18347448110580444
5599.0,0.019083255901932716,0.019021814689040184,0.01817493513226509,0.028229311108589172,3.316732181701809e-05,0.000846671755425632,0.0001691056531853974,3.538940291036852e-05,0.002468208549544215,0.0,1.395648178004194e-05,0.014979456551373005,0.002277033170685172,0.0199942197650671,0.002690293127670884,-0.014481935650110245,0.010937711223959923,-0.005014761351048946,0.0049179475754499435,59999996.0,-0.0013993975007906556,8.368407953869135e-05,0.17995,0.05998333333333333,-9.264044761657715,0.015924889594316483,0.13986998796463013
5699.0,0.018069282174110413,0.018018735572695732,0.017427176237106323,0.019718628376722336,2.3748199964757077e-05,0.0006764353020116687,0.00015898566925898194,3.542597551131621e-05,0.002146454295143485,0.0,1.8796339645632543e-05,0.014957835897803307,0.002282840898260474,0.02007005736231804,0.0027050632052123547,-0.014625855721533298,0.010768947191536427,-0.005112218204885721,0.004940923769026995,59999996.0,-0.0011602748418226838,8.313591953510704e-05,0.18495,0.06165000000000001,-9.270015716552734,0.015099921263754368,0.11587973684072495
5799.0,0.018497955054044724,0.01844285987317562,0.01756598800420761,0.029229067265987396,3.468587601673789e-05,0.0007022815989330411,0.00015508818614762276,3.518715311656706e-05,0.002047009766101837,0.0,3.907747668563388e-06,0.01499335840344429,0.002274343278259039,0.019990738481283188,0.002706152154132724,-0.014031277038156986,0.008553802967071533,-0.004997381940484047,0.004936849698424339,59999996.0,-0.0012672620359808207,8.258081741438418e-05,0.18994999999999998,0.06331666666666667,-9.276039123535156,0.01535172201693058,0.13398002088069916
5899.0,0.018382258713245392,0.018330777063965797,0.017599238082766533,0.024384645745158195,2.633750409586355e-05,0.0006507152575068176,0.00014723226195201278,3.455694968579337e-05,0.001999769825488329,0.0,9.20100683288183e-06,0.014995099045336246,0.0022502613719552755,0.020018404349684715,0.0026589229237288237,-0.014763640239834785,0.008596116676926613,-0.005023304373025894,0.0048637487925589085,59999996.0,-0.0012473879614844918,8.201891013966504e-05,0.19495,0.06498333333333334,-9.271271705627441,0.0198198389261961,0.19720172882080078
5999.0,0.018427859991788864,0.018368184566497803,0.01750374399125576,0.028814692050218582,4.209785402053967e-05,0.0007059836643747985,0.00014347737305797637,3.545099389157258e-05,0.0020947621669620275,0.0,9.606958883523475e-06,0.014971795491874218,0.002250476973131299,0.020033186301589012,0.0026753887068480253,-0.014733908697962761,0.008677404373884201,-0.0050613912753760815,0.004881149157881737,59999996.0,-0.001120931119658053,8.14503363531616e-05,0.19995,0.06665,-9.286198616027832,0.01455390453338623,0.1078764870762825
6099.0,0.01890118233859539,0.018848029896616936,0.018095705658197403,0.02507746033370495,3.053971886401996e-05,0.0006288602016866207,0.00013991157175041735,3.547517189872451e-05,0.0019412549445405602,0.0,3.895669578923844e-06,0.015009142458438873,0.0022447912488132715,0.019972139969468117,0.002666234038770199,-0.01378904189914465,0.009540501981973648,-0.004962999373674393,0.004866315517574549,59999996.0,-0.001196854980662465,8.087523634194784e-05,0.20495,0.06831666666666668,-9.283472061157227,0.017451882362365723,0.18480336666107178
6199.0,0.01913457177579403,0.019085593521595,0.018126972019672394,0.03195406123995781,2.7340574888512492e-05,0.0005649615777656436,0.0001383504131808877,3.5590426705311984e-05,0.0017467568395659328,0.0,1.7967199710255954e-06,0.014996647834777832,0.0022032849956303835,0.01998162269592285,0.0026233186945319176,-0.014295495115220547,0.008698930032551289,-0.004984975326806307,0.004785028751939535,59999996.0,-0.0010481359204277396,8.029375200334623e-05,0.20995,0.06998333333333333,-9.297566413879395,0.014354469254612923,0.14721354842185974
6299.0,0.01810317486524582,0.018035627901554108,0.017433729022741318,0.020063307136297226,4.4285912736086175e-05,0.0007521352963522077,0.00012613958097063005,3.576376548153348e-05,0.0021258636843413115,0.0,4.853371137869544e-06,0.01499275304377079,0.0021899391431361437,0.02001635916531086,0.0026454224716871977,-0.014433997683227062,0.008334824815392494,-0.005023607984185219,0.004793012514710426,59999996.0,-0.000889504502993077,7.970602680991627e-05,0.21495,0.07165,-9.297331809997559,0.01432982087135315,0.17172211408615112
6399.0,0.018422124907374382,0.018371369689702988,0.01776021718978882,0.020371751859784126,2.7403439162299037e-05,0.0005580959841609001,0.00012346741277724504,3.580029442673549e-05,0.001740242587402463,0.0,7.811390787537675e-06,0.015005616471171379,0.0021650444250553846,0.019982796162366867,0.0025834213010966778,-0.014130258932709694,0.009252218529582024,-0.004977180156856775,0.004708380438387394,59999996.0,-0.0009088119259104133,7.911220577405522e-05,0.21994999999999998,0.07331666666666667,-9.307048797607422,0.013538240455091,0.10288915783166885
6499.0,0.019014662131667137,0.018967442214488983,0.018270891159772873,0.02321835607290268,2.3492129912483506e-05,0.0005090453196316957,0.00011823105160146952,3.6349960282677785e-05,0.001599404844455421,0.0,1.1506059308885597e-05,0.014999291859567165,0.0021227551624178886,0.019998731091618538,0.002563005080446601,-0.013784932903945446,0.008342263288795948,-0.004999438766390085,0.004643309861421585,59999996.0,-0.0008829724974930286,7.851243541221801e-05,0.22495,0.07498333333333333,-9.312493324279785,0.013843239285051823,0.12083109468221664
6599.0,0.018520215526223183,0.018474800512194633,0.01783297210931778,0.021394258365035057,2.2407377400668338e-05,0.00047686774632893503,0.00011910917237401009,3.645878314273432e-05,0.0015130330575630069,0.0,1.276187140319962e-05,0.015023306012153625,0.0021442922297865152,0.020002661272883415,0.0025500182528048754,-0.013505441136658192,0.007784203626215458,-0.004979356657713652,0.004653552547097206,59999996.0,-0.0007780022569932044,7.7906863708767e-05,0.22995,0.07665,-9.312949180603027,0.014287726022303104,0.171417236328125
6699.0,0.018099093809723854,0.018054239451885223,0.017313890159130096,0.02467828243970871,1.756158599164337e-05,0.00047381361946463585,0.00011206047929590568,3.658906643977389e-05,0.0015520508168265224,0.0,6.446088718803367e-06,0.014989405870437622,0.0021183539647608995,0.02000506967306137,0.0025607759598642588,-0.014918876811861992,0.0071390606462955475,-0.005015662405639887,0.004638948943465948,59999996.0,-0.0006748869200237095,7.729564007945859e-05,0.23495,0.07831666666666667,-9.322476387023926,0.013455338776111603,0.11491768807172775
6799.0,0.018329909071326256,0.018279897049069405,0.017382221296429634,0.02992253750562668,3.0169674573699012e-05,0.0004909171257168055,0.00010954296158161014,3.6934543459210545e-05,0.001502154627814889,0.0,2.5369540708197746e-06,0.01498050894588232,0.0020905437413603067,0.02000182680785656,0.0025500627234578133,-0.014074132777750492,0.00787933636456728,-0.005021316930651665,0.004600176587700844,59999996.0,-0.0005607625935226679,7.667891533457737e-05,0.23994999999999997,0.07998333333333334,-9.328787803649902,0.01312324684113264,0.13255015015602112
6899.0,0.019078312441706657,0.01902608759701252,0.018186401575803757,0.02798951044678688,3.0144945412757806e-05,0.0005012259352952242,0.00010719230340328068,3.667236160254106e-05,0.0015603846404701471,0.0,2.077187309623696e-05,0.015022562816739082,0.0020852964371442795,0.019993431866168976,0.002525957999750972,-0.013642107136547565,0.008105084300041199,-0.004970868118107319,0.004573139827698469,59999996.0,-0.0006211744039319456,7.605684164172603e-05,0.24495,0.08165,-9.334212303161621,0.012577460147440434,0.1504250466823578
6999.0,0.01867411658167839,0.01862647570669651,0.01785794273018837,0.025617754086852074,2.824563671310898e-05,0.0004458101175259799,0.0001005068770609796,3.764767461689189e-05,0.0014000170631334186,0.0,2.7399698865337996e-06,0.015003598295152187,0.00206195330247283,0.020015457645058632,0.00248828437179327,-0.013169846497476101,0.007275374606251717,-0.005011857952922583,0.004510380327701569,59999996.0,-0.0005139480344951153,7.542957248827982e-05,0.24995,0.08331666666666668,-9.338663101196289,0.01279368530958891,0.14371813833713531
7099.0,0.01926216296851635,0.01920532062649727,0.018305212259292603,0.030003584921360016,3.902489333995618e-05,0.0005086724413558841,9.915506234392524e-05,3.7935526052024215e-05,0.00147944875061512,0.0,9.516559657640755e-06,0.014983048662543297,0.0020355917513370514,0.020038647577166557,0.0024824596475809813,-0.013267368078231812,0.007238650694489479,-0.0050555989146232605,0.004479274153709412,59999996.0,-0.0006468411884270608,7.479726264351639e-05,0.25495,0.08498333333333334,-9.342899322509766,0.012252290733158588,0.12629683315753937
7199.0,0.01859097369015217,0.01853659190237522,0.017686204984784126,0.028346210718154907,3.166475653415546e-05,0.00049092888366431,9.937633149093017e-05,3.8640595448669046e-05,0.0014818129129707813,0.0,4.906824869976845e-06,0.015025697648525238,0.001997738378122449,0.019997047260403633,0.0024213644210249186,-0.013609045185148716,0.007429827004671097,-0.004971347749233246,0.004381437785923481,59999996.0,-0.0005752320284955204,7.416006812042846e-05,0.25995,0.08665,-9.347711563110352,0.01220966037362814,0.12702637910842896
7299.0,0.018399322405457497,0.0183530542999506,0.01764778047800064,0.023509133607149124,2.4361135729122907e-05,0.00041110359597951174,9.519050945527852e-05,3.865038161166012e-05,0.0013223913265392184,0.0,7.782168722769711e-06,0.015015967190265656,0.0019527602707967162,0.01999730058014393,0.002391684800386429,-0.01381009817123413,0.006710978224873543,-0.004981331527233124,0.004305369686335325,59999996.0,-0.00048385170521214604,7.351814613723007e-05,0.26494999999999996,0.08831666666666667,-9.352803230285645,0.011804317124187946,0.14927789568901062
7399.0,0.018563736230134964,0.018513647839426994,0.01773950085043907,0.025804884731769562,3.3796684874687344e-05,0.0004168762534391135,9.042782767210156e-05,3.8871825381647795e-05,0.0012921965681016445,0.0,6.352806849463377e-06,0.015014751814305782,0.001930088154040277,0.019953804090619087,0.0023559927940368652,-0.012916220352053642,0.006095302291214466,-0.0049390532076358795,0.004248555283993483,59999996.0,-0.0003229544672649354,7.287165507856531e-05,0.26995,0.08998333333333335,-9.357301712036133,0.012172998860478401,0.12814025580883026
7499.0,0.018951132893562317,0.01889575459063053,0.0179721862077713,0.030785642564296722,3.8340403989423066e-05,0.0004502423689700663,8.866375719662756e-05,3.9668237150181085e-05,0.001353530795313418,0.0,7.1494232543045655e-06,0.015006239525973797,0.0019018974853679538,0.01999073289334774,0.002364948857575655,-0.013330251909792423,0.005776816979050636,-0.004984492436051369,0.004228756297379732,59999996.0,-0.00024192911223508418,7.222075445642923e-05,0.27494999999999997,0.09165000000000001,-9.363829612731934,0.011904053390026093,0.1490378975868225
7599.0,0.018092196434736252,0.018043091520667076,0.017280209809541702,0.025429366156458855,2.701476842048578e-05,0.00040801166323944926,8.630699448985979e-05,3.9894926885608584e-05,0.0012686162954196334,0.0,6.001944711897522e-06,0.014991634525358677,0.001897976966574788,0.01998528651893139,0.0023250337690114975,-0.013864981010556221,0.005634722299873829,-0.004993651993572712,0.004185252357274294,59999996.0,-0.00027485541068017483,7.156560487081061e-05,0.27995,0.09331666666666667,-9.367959022521973,0.011883579194545746,0.13173948228359222
7699.0,0.01864519529044628,0.018601782619953156,0.017679015174508095,0.03075893595814705,2.42147762037348e-05,0.0003489504742901772,8.52338271215558e-05,4.0264505514642224e-05,0.0011464402778074145,0.0,6.272833616094431e-06,0.015008766204118729,0.0018511501839384437,0.019994748756289482,0.0022991320583969355,-0.012737596407532692,0.006235466338694096,-0.0049859825521707535,0.004114534240216017,59999996.0,-0.0002072923962259665,7.090636797006673e-05,0.28495,0.09498333333333334,-9.372262954711914,0.011580581776797771,0.14646470546722412
7799.0,0.018797021359205246,0.018755394965410233,0.01777842454612255,0.03256571292877197,1.9214254280086607e-05,0.000339227233780548,8.251256076619029e-05,4.062002699356526e-05,0.0011097736423835158,0.0,2.3194061213871464e-06,0.015003223903477192,0.001827689935453236,0.01999351568520069,0.002276007551699877,-0.013831094838678837,0.007023719139397144,-0.004990291781723499,0.004064369481056929,59999996.0,-0.0003278737422078848,7.024320641103861e-05,0.28995,0.09665000000000001,-9.372465133666992,0.012222032062709332,0.17233245074748993
7899.0,0.01811511442065239,0.01806582883000374,0.0173159372061491,0.024996403604745865,2.9307657314348035e-05,0.00037893065018579364,8.070048352237791e-05,4.132577669224702e-05,0.001163486042059958,0.0,3.82860434910981e-06,0.015000415965914726,0.0018095007399097085,0.01998388022184372,0.0022527966648340225,-0.013565964996814728,0.005539905279874802,-0.004983465652912855,0.004023820627480745,59999996.0,-0.00015227687254082412,6.957628381891763e-05,0.29495,0.09831666666666666,-9.382591247558594,0.011425208300352097,0.1501293033361435
7999.0,0.018963826820254326,0.018923694267868996,0.018150683492422104,0.025767050683498383,1.6486195818288252e-05,0.00031938892789185047,8.06470270617865e-05,4.1318937292089686e-05,0.0010624704882502556,0.0,2.300861297044321e-06,0.014994921162724495,0.001770073315128684,0.020013196393847466,0.0022282209247350693,-0.014285210520029068,0.005577275529503822,-0.00501827709376812,0.003963321913033724,59999996.0,-0.0001203052670462057,6.890576474687392e-05,0.29995,0.09998333333333334,-9.385056495666504,0.011204976588487625,0.13235560059547424
8099.0,0.018421540036797523,0.018377136439085007,0.017732929438352585,0.02147354744374752,2.1581206965493038e-05,0.00034624076215550303,7.782226748531684e-05,4.1685263568069786e-05,0.0010828268714249134,0.0,2.9933480618637986e-06,0.014999957755208015,0.0017533226637169719,0.02000833861529827,0.002201553201302886,-0.013368654064834118,0.0042900582775473595,-0.005008379928767681,0.003918700385838747,59999996.0,-9.313376358477399e-05,6.823181463545536e-05,0.3,0.1,-9.388962745666504,0.011476235464215279,0.1368674337863922
8199.0,0.018023604527115822,0.01797962561249733,0.017320089042186737,0.02198452316224575,2.5980545615311712e-05,0.0003286781720817089,7.184042624430731e-05,4.201719639240764e-05,0.0010717966360971332,0.0,3.5948992263001855e-06,0.014998288825154305,0.001720961881801486,0.019992712885141373,0.0021843218710273504,-0.013997879810631275,0.004554317332804203,-0.0049944231286644936,0.0038683307357132435,59999996.0,-8.561817958252504e-05,6.755459977176727e-05,0.3,0.1,-9.393258094787598,0.010415923781692982,0.14892426133155823
8299.0,0.018469592556357384,0.018424347043037415,0.017473706975579262,0.03168803080916405,2.7741971280192956e-05,0.0003352013591211289,7.316561095649377e-05,4.2654974095057696e-05,0.0010139140067622066,0.0,9.26237589737866e-06,0.014997269958257675,0.0017136064125224948,0.019978975877165794,0.002168324077501893,-0.01285149622708559,0.004093819297850132,-0.0049817063845694065,0.003843234619125724,59999996.0,-6.788642349420115e-05,6.687428724844406e-05,0.3,0.1,-9.398747444152832,0.010411455295979977,0.14726106822490692
8399.0,0.01858612708747387,0.018552135676145554,0.01778462901711464,0.025583557784557343,1.3019563994021155e-05,0.00026877294294536114,6.930867675691843e-05,4.2848765588132665e-05,0.000934688956476748,0.0,3.0410997169383336e-06,0.015007629990577698,0.0017066234722733498,0.019984310492873192,0.002158654620870948,-0.013563167303800583,0.003062920644879341,-0.004976679105311632,0.0038284207694232464,59999996.0,-5.401476244060177e-08,6.619104492242097e-05,0.3,0.1,-9.401330947875977,0.010543501935899258,0.14541596174240112
8499.0,0.018822310492396355,0.018786419183015823,0.01789632998406887,0.029669638723134995,1.6657919331919402e-05,0.00027636889717541635,6.987604137975723e-05,4.290173819754273e-05,0.0009243987733498216,0.0,5.839490313519491e-06,0.015001386404037476,0.0016725490568205714,0.019994592294096947,0.00212701759301126,-0.014037063345313072,0.003882056102156639,-0.004993205424398184,0.003761728759855032,59999996.0,4.1214338125428185e-05,6.55050413735185e-05,0.3,0.1,-9.404160499572754,0.01036482211202383,0.13151618838310242
8599.0,0.018678177148103714,0.018636496737599373,0.017789173871278763,0.028244106099009514,2.350810063944664e-05,0.0003126961528323591,6.602099892916158e-05,4.3887263018405065e-05,0.0009547059307806194,0.0,7.148616987251444e-06,0.01498446986079216,0.0016448268434032798,0.02003057487308979,0.002109875436872244,-0.013469945639371872,0.004273273050785065,-0.005046104080975056,0.00371986604295671,59999996.0,6.806792953284457e-05,6.481644586284743e-05,0.3,0.1,-9.407512664794922,0.009820988401770592,0.16069138050079346
8699.0,0.01860451139509678,0.018570551648736,0.01780731789767742,0.025441139936447144,1.5114645066205412e-05,0.00026248864014633,6.663162639597431e-05,4.370961323729716e-05,0.0008741727215237916,0.0,2.5932638436643174e-06,0.01500829216092825,0.0016579433577135205,0.019967686384916306,0.0021237866021692753,-0.013219362124800682,0.004875166341662407,-0.004959393292665482,0.003745713736861944,59999996.0,0.00011203605390619487,6.41254282910463e-05,0.3,0.1,-9.410776138305664,0.011167535558342934,0.1771833598613739
8799.0,0.018507035449147224,0.018465612083673477,0.017634153366088867,0.02771526202559471,2.571194272604771e-05,0.0003044660552404821,6.289514567470178e-05,4.386107320897281e-05,0.0009324962156824768,0.0,3.7667305150534958e-06,0.014988422393798828,0.0016234370414167643,0.019992221146821976,0.0020767764654010534,-0.014027212746441364,0.002914006821811199,-0.005003799684345722,0.0036644081119447947,59999996.0,0.00015050519141368568,6.343215915636114e-05,0.3,0.1,-9.416848182678223,0.0100628063082695,0.16081930696964264
8899.0,0.01824161224067211,0.018204789608716965,0.017441358417272568,0.025447716936469078,2.1668716726708226e-05,0.0002707672247197479,6.259926885832101e-05,4.399059253046289e-05,0.0009046017075888813,0.0,3.791390554397367e-06,0.015013618394732475,0.0015947072533890605,0.01999129354953766,0.002071223221719265,-0.013748873956501484,0.0030381344258785248,-0.004977676551789045,0.00363098899833858,59999996.0,0.0002158450079150498,6.273680951257725e-05,0.3,0.1,-9.4193754196167,0.01023952104151249,0.1637841761112213
8999.0,0.019389798864722252,0.0193564984947443,0.01860954239964485,0.024898558855056763,1.809933382901363e-05,0.0002457475638948381,6.061130989110097e-05,4.444995283847675e-05,0.000838747713714838,0.0,8.78664377523819e-06,0.014991172589361668,0.0015928763896226883,0.019986705854535103,0.002075633266940713,-0.013926533982157707,0.0036376584321260452,-0.004995531868189573,0.003634348278865218,59999996.0,0.00017560156993567944,6.203955092681447e-05,0.3,0.1,-9.420909881591797,0.01007803063839674,0.11587207019329071
9099.0,0.01912427321076393,0.019086522981524467,0.01836627721786499,0.024008169770240784,2.792505983961746e-05,0.00026140149566344917,5.907114245928824e-05,4.4394364522304386e-05,0.000836862251162529,0.0,5.8157520470558666e-06,0.01497059129178524,0.0015765264397487044,0.020013632252812386,0.0020511324983090162,-0.012684754095971584,0.003248438239097595,-0.005043040495365858,0.00359136750921607,59999996.0,0.00022319209529086947,6.134055543719563e-05,0.3,0.1,-9.425751686096191,0.009852396324276924,0.1302611082792282
9199.0,0.018810370936989784,0.018776902928948402,0.017998503521084785,0.025946658104658127,2.040252547885757e-05,0.00024142273468896747,5.892757326364517e-05,4.427083695190959e-05,0.0008097346872091293,0.0,6.1328291849349625e-06,0.015013143420219421,0.0015993205597624183,0.019999979063868523,0.0020939805544912815,-0.013323511928319931,0.003122289665043354,-0.0049868361093103886,0.003655496519058943,59999996.0,0.0002775249886326492,6.0639995510398136e-05,0.3,0.1,-9.430334091186523,0.009313764981925488,0.15407830476760864
9299.0,0.018261278048157692,0.018229372799396515,0.01760987378656864,0.020649950951337814,1.7190275684697554e-05,0.00023564868024550378,5.78675972064957e-05,4.465242091100663e-05,0.0007934420718811452,0.0,4.962638740835246e-06,0.015008662827312946,0.0015800053952261806,0.020005619153380394,0.0020591288339346647,-0.013219565153121948,0.003059791401028633,-0.004996957257390022,0.0036022518761456013,59999996.0,0.00032814612495712936,5.993804399910145e-05,0.3,0.1,-9.430559158325195,0.009237198159098625,0.1232232078909874
9399.0,0.018866216763854027,0.01883692480623722,0.01768643409013748,0.038349699229002,1.2287373465369456e-05,0.00022274923685472459,5.760834756074473e-05,4.439697659108788e-05,0.0007703672163188457,0.0,1.4060065950616263e-05,0.015017075464129448,0.0015528283547610044,0.019970741122961044,0.0020566903986036777,-0.013138762675225735,0.0029763374477624893,-0.0049536642618477345,0.003575132694095373,59999996.0,0.000351271010003984,5.923487409933748e-05,0.3,0.1,-9.436505317687988,0.009514100849628448,0.13927853107452393
9499.0,0.018931815400719643,0.01889960467815399,0.018108239397406578,0.0263788141310215,1.6498965123901144e-05,0.00023792509455233812,5.495256482390687e-05,4.398039891384542e-05,0.0007805380155332386,0.0,2.156977279810235e-05,0.015007761307060719,0.0015595142031088471,0.019979508593678474,0.0020544761791825294,-0.013695591129362583,0.0026949625462293625,-0.004971747752279043,0.003577796509489417,59999996.0,0.0003748421440832317,5.8530659307757264e-05,0.3,0.1,-9.438652038574219,0.009474889375269413,0.13412314653396606
9599.0,0.018675081431865692,0.018643243238329887,0.01786196604371071,0.026042601093649864,1.916538349178154e-05,0.00023005777620710433,5.3453954024007544e-05,4.4748634536517784e-05,0.0007567185675725341,0.0,1.7587416323294747e-06,0.01499116700142622,0.0015640819910913706,0.020000919699668884,0.0020529970061033964,-0.01311992947012186,0.002138495445251465,-0.005009752698242664,0.003580523421987891,59999996.0,0.0003773224598262459,5.782557337882329e-05,0.3,0.1,-9.44118881225586,0.009346422739326954,0.12481281161308289
9699.0,0.017855091020464897,0.017827777191996574,0.01691831275820732,0.030315499752759933,1.2344860806479119e-05,0.000205226635443978,5.3139025112614036e-05,4.4697146222461015e-05,0.0007145855925045907,0.0,4.19438674725825e-06,0.015014478005468845,0.0015562218613922596,0.01997637003660202,0.0020520726684480906,-0.013571740128099918,0.0022327378392219543,-0.004961890634149313,0.0035742027685046196,59999996.0,0.00045570614747703075,5.711979028193804e-05,0.3,0.1,-9.445367813110352,0.009597226046025753,0.14110860228538513
9799.0,0.018232887610793114,0.018203966319561005,0.017482979223132133,0.024032913148403168,1.963157410500571e-05,0.00019969747518189251,5.1764447562163696e-05,4.500314753386192e-05,0.0006898656720295548,0.0,3.566488430806203e-06,0.014998062513768673,0.0015561740146949887,0.02000945433974266,0.0020376467145979404,-0.013079209253191948,0.0026733502745628357,-0.005011392291635275,0.003557773306965828,59999996.0,0.00046308941091410816,5.6413484158519865e-05,0.3,0.1,-9.44924545288086,0.009139006026089191,0.14117330312728882
9899.0,0.019095851108431816,0.01906900480389595,0.01824893243610859,0.027335751801729202,1.270994107471779e-05,0.00019896161393262446,5.2153103752061725e-05,4.474505840335041e-05,0.0006986950756981969,0.0,7.432433903886704e-06,0.015023748390376568,0.0015335496282204986,0.01996038854122162,0.0020428518764674664,-0.01380675658583641,0.0016928017139434814,-0.004936641547828913,0.0035414919257164,59999996.0,0.0004706003237515688,5.5706829279035976e-05,0.3,0.1,-9.44898509979248,0.008980877697467804,0.11901300400495529
9999.0,0.01894253119826317,0.018914347514510155,0.018163036555051804,0.02504367008805275,1.7285698049818166e-05,0.00019947520922869444,5.016162322135642e-05,4.49972394562792e-05,0.000697855488397181,0.0,2.6505356345296605e-06,0.014987656846642494,0.0015428151236847043,0.020001910626888275,0.0020777801983058453,-0.014791853725910187,0.00179237499833107,-0.005014253314584494,0.0035861872602254152,59999996.0,0.00048734870506450534,5.5000000000003986e-05,0.3,0.1,-9.454071998596191,0.009106728248298168,0.16311636567115784
10099.0,0.017853625118732452,0.017827168107032776,0.01713738963007927,0.022992610931396484,1.4263574485084973e-05,0.0001914223248604685,4.8545691242907196e-05,4.496387191466056e-05,0.0006495150155387819,0.0,4.470371550269192e-06,0.01501037273555994,0.0015600821934640408,0.02000388875603676,0.002063832012936473,-0.014310222119092941,0.002206055447459221,-0.004993516486138105,0.003589112078770995,59999996.0,0.0005738362669944763,5.429317072097197e-05,0.3,0.1,-9.45308780670166,0.008800974115729332,0.11326443403959274
10199.0,0.018287405371665955,0.018254587426781654,0.01742134802043438,0.027774658054113388,2.35259321925696e-05,0.00022585346596315503,4.8436264478368685e-05,4.498822818277404e-05,0.0007335467962548137,0.0,7.182368335634237e-06,0.014999751932919025,0.0015482292510569096,0.020007675513625145,0.0020593111403286457,-0.013908137567341328,0.0014724880456924438,-0.005007924046367407,0.003572231624275446,59999996.0,0.0005541524151340127,5.358651584148808e-05,0.3,0.1,-9.458277702331543,0.008949757553637028,0.12546785175800323
10299.0,0.018724165856838226,0.018701650202274323,0.018107719719409943,0.019797656685113907,6.562449470948195e-06,0.00017510521865915507,4.91824685013853e-05,4.481685027712956e-05,0.0006315430509857833,0.0,5.742800112784607e-06,0.014994681812822819,0.0015717088244855404,0.020014382898807526,0.0021083378233015537,-0.013360191136598587,0.0019249767065048218,-0.005019700154662132,0.0036460014525800943,59999996.0,0.0005973681109026074,5.2880209718069844e-05,0.3,0.1,-9.46350383758545,0.008483024314045906,0.13905860483646393
10399.0,0.01900637522339821,0.018980257213115692,0.01817256584763527,0.026923034340143204,1.4809022104600444e-05,0.0001875335437944159,4.66039746243041e-05,4.4582015107152984e-05,0.0006273691542446613,0.0,9.032140724229976e-07,0.014998516999185085,0.0015542579349130392,0.019988825544714928,0.0020888098515570164,-0.015508078970015049,0.0013212617486715317,-0.004990307614207268,0.0036087820772081614,59999996.0,0.000602718791924417,5.217442662118461e-05,0.3,0.1,-9.463715553283691,0.008607226423919201,0.12180418521165848
10499.0,0.018182290717959404,0.01815723441541195,0.017365101724863052,0.026404408738017082,1.4498167729470879e-05,0.0001780650345608592,4.5421482354868203e-05,4.445488957571797e-05,0.0006084321066737175,0.0,1.1877668839588296e-06,0.015009955503046513,0.0015427449252456427,0.02000049129128456,0.002080177189782262,-0.013930749148130417,0.0016741305589675903,-0.004990536253899336,0.0035879865754395723,59999996.0,0.0006092360126785934,5.146934069225063e-05,0.3,0.1,-9.465652465820312,0.008680008351802826,0.12466680258512497
10599.0,0.018706349655985832,0.018681693822145462,0.017949460074305534,0.024407794699072838,1.747210080793593e-05,0.0001643168507143855,4.602099579642527e-05,4.4407373934518546e-05,0.0005956808454357088,0.0,5.975254225631943e-06,0.015006236732006073,0.0015466411132365465,0.020007118582725525,0.002087167464196682,-0.015454011037945747,0.001117238774895668,-0.005000883247703314,0.0035975826904177666,59999996.0,0.000640285259578377,5.076512590067036e-05,0.3,0.1,-9.470343589782715,0.008118676021695137,0.15315215289592743
10699.0,0.01785348914563656,0.017825715243816376,0.016974959522485733,0.028358541429042816,1.936017542902846e-05,0.0001888474216684699,4.5509670599130914e-05,4.502272349782288e-05,0.0006122692720964551,0.0,8.52385983307613e-06,0.014993861317634583,0.0015524855116382241,0.0200204961001873,0.0021093995310366154,-0.014524716883897781,0.0014810990542173386,-0.0050266338512301445,0.003627191297709942,59999996.0,0.0006628556293435395,5.006195600090643e-05,0.3,0.1,-9.473361015319824,0.008413632400333881,0.14941124618053436
